,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget,Goals,Goals_1H,Goals_2H
504,1996-97,22/09/1996,Sp Gijon,Zaragoza,2,0,H,2,0,H,False,2,2,0
505,1996-97,23/09/1996,Sevilla,Compostela,0,1,A,0,0,D,True,1,0,1
506,1996-97,28/09/1996,Betis,La Coruna,1,2,A,1,0,H,False,3,1,2
507,1996-97,28/09/1996,Espanol,Extremadura,5,1,H,3,0,H,False,6,3,3
508,1996-97,28/09/1996,Santander,Ath Bilbao,1,2,A,1,0,H,False,3,1,2
509,1996-97,28/09/1996,Sociedad,Valladolid,0,0,D,0,0,D,False,0,0,0
510,1996-97,29/09/1996,Compostela,Valencia,0,3,A,0,0,D,False,3,0,3
511,1996-97,29/09/1996,Logrones,Sevilla,2,0,H,1,0,H,False,2,1,1
512,1996-97,29/09/1996,Oviedo,Real Madrid,2,3,A,1,3,A,False,5,4,1
513,1996-97,29/09/1996,Tenerife,Sp Gijon,6,0,H,3,0,H,False,6,3,3
514,1996-97,29/09/1996,Vallecano,Celta,3,0,H,1,0,H,False,3,1,2
515,1996-97,29/09/1996,Zaragoza,Barcelona,3,5,A,2,1,H,False,8,3,5
516,1996-97,30/09/1996,Ath Madrid,Hercules,3,0,H,1,0,H,True,3,1,2
517,1996-97,1/10/1996,Real Madrid,Espanol,2,0,H,2,0,H,True,2,2,0
518,1996-97,2/10/1996,Ath Bilbao,Sociedad,1,3,A,1,2,A,False,4,3,1
519,1996-97,2/10/1996,Barcelona,Tenerife,1,1,D,0,0,D,True,2,0,2
520,1996-97,2/10/1996,Celta,Oviedo,3,1,H,2,0,H,False,4,2,2
521,1996-97,2/10/1996,Extremadura,Santander,1,2,A,0,1,A,False,3,1,2
522,1996-97,2/10/1996,Hercules,Betis,0,1,A,0,0,D,False,1,0,1
523,1996-97,2/10/1996,La Coruna,Vallecano,1,1,D,0,0,D,False,2,0,2
524,1996-97,2/10/1996,Sp Gijon,Compostela,1,1,D,1,0,H,False,2,1,1
525,1996-97,2/10/1996,Valencia,Logrones,0,1,A,0,1,A,True,1,1,0
526,1996-97,2/10/1996,Valladolid,Zaragoza,1,1,D,1,0,H,False,2,1,1
527,1996-97,3/10/1996,Sevilla,Ath Madrid,0,0,D,0,0,D,True,0,0,0
528,1996-97,12/10/1996,Ath Madrid,Betis,2,2,D,2,1,H,True,4,3,1
529,1996-97,12/10/1996,Compostela,Barcelona,1,5,A,0,3,A,False,6,3,3
530,1996-97,12/10/1996,Espanol,Celta,0,0,D,0,0,D,False,0,0,0
531,1996-97,12/10/1996,Sevilla,Valencia,0,2,A,0,1,A,True,2,1,1
532,1996-97,12/10/1996,Tenerife,Valladolid,1,3,A,0,1,A,False,4,1,3
533,1996-97,12/10/1996,Zaragoza,Ath Bilbao,1,1,D,0,1,A,False,2,1,1
534,1996-97,13/10/1996,Logrones,Sp Gijon,0,2,A,0,1,A,False,2,1,1
535,1996-97,13/10/1996,Oviedo,La Coruna,0,1,A,0,0,D,False,1,0,1
536,1996-97,13/10/1996,Santander,Real Madrid,2,2,D,0,0,D,False,4,0,4
537,1996-97,13/10/1996,Sociedad,Extremadura,3,0,H,2,0,H,False,3,2,1
538,1996-97,13/10/1996,Vallecano,Hercules,2,1,H,2,1,H,False,3,3,0
539,1996-97,19/10/1996,Ath Bilbao,Tenerife,2,0,H,1,0,H,False,2,1,1
540,1996-97,19/10/1996,Extremadura,Zaragoza,2,1,H,1,0,H,False,3,1,2
541,1996-97,19/10/1996,Hercules,Oviedo,1,1,D,0,1,A,False,2,1,1
542,1996-97,19/10/1996,La Coruna,Espanol,2,0,H,0,0,D,False,2,0,2
543,1996-97,19/10/1996,Real Madrid,Sociedad,6,1,H,2,1,H,True,7,3,4
544,1996-97,19/10/1996,Valladolid,Compostela,3,1,H,2,0,H,False,4,2,2
545,1996-97,20/10/1996,Barcelona,Logrones,8,0,H,4,0,H,True,8,4,4
546,1996-97,20/10/1996,Betis,Vallecano,3,0,H,1,0,H,False,3,1,2
547,1996-97,20/10/1996,Celta,Santander,1,1,D,0,0,D,False,2,0,2
548,1996-97,20/10/1996,Valencia,Ath Madrid,3,1,H,1,0,H,True,4,1,3
549,1996-97,21/10/1996,Sp Gijon,Sevilla,1,1,D,0,1,A,False,2,1,1
550,1996-97,22/10/1996,Zaragoza,Real Madrid,1,2,A,0,1,A,False,3,1,2
551,1996-97,23/10/1996,Ath Madrid,Vallecano,1,3,A,0,1,A,True,4,1,3
552,1996-97,23/10/1996,Compostela,Ath Bilbao,1,1,D,0,0,D,False,2,0,2
553,1996-97,23/10/1996,Espanol,Hercules,2,1,H,0,0,D,False,3,0,3
554,1996-97,23/10/1996,Logrones,Valladolid,0,1,A,0,1,A,False,1,1,0
555,1996-97,23/10/1996,Oviedo,Betis,1,1,D,1,1,D,False,2,2,0
556,1996-97,23/10/1996,Santander,La Coruna,1,1,D,0,0,D,False,2,0,2
557,1996-97,23/10/1996,Sevilla,Barcelona,0,1,A,0,0,D,True,1,0,1
558,1996-97,23/10/1996,Sociedad,Celta,1,2,A,1,0,H,False,3,1,2
559,1996-97,23/10/1996,Tenerife,Extremadura,2,1,H,2,1,H,False,3,3,0
560,1996-97,23/10/1996,Valencia,Sp Gijon,2,1,H,1,1,D,True,3,2,1
561,1996-97,26/10/1996,Barcelona,Valencia,3,2,H,2,0,H,True,5,2,3
562,1996-97,26/10/1996,Betis,Espanol,1,2,A,1,2,A,False,3,3,0
563,1996-97,26/10/1996,Real Madrid,Tenerife,0,0,D,0,0,D,True,0,0,0
564,1996-97,26/10/1996,Sp Gijon,Ath Madrid,0,1,A,0,0,D,False,1,0,1
565,1996-97,27/10/1996,Ath Bilbao,Logrones,6,0,H,4,0,H,False,6,4,2
566,1996-97,27/10/1996,Celta,Zaragoza,0,0,D,0,0,D,False,0,0,0
567,1996-97,27/10/1996,Extremadura,Compostela,1,1,D,1,1,D,False,2,2,0
568,1996-97,27/10/1996,Hercules,Santander,0,1,A,0,1,A,False,1,1,0
569,1996-97,27/10/1996,La Coruna,Sociedad,1,0,H,1,0,H,False,1,1,0
570,1996-97,27/10/1996,Vallecano,Oviedo,2,2,D,2,1,H,False,4,3,1
571,1996-97,28/10/1996,Valladolid,Sevilla,0,1,A,0,0,D,False,1,0,1
572,1996-97,2/11/1996,Santander,Betis,1,1,D,0,0,D,False,2,0,2
573,1996-97,3/11/1996,Ath Madrid,Oviedo,3,0,H,1,0,H,True,3,1,2
574,1996-97,3/11/1996,Compostela,Real Madrid,1,2,A,0,1,A,False,3,1,2
575,1996-97,3/11/1996,Espanol,Vallecano,0,0,D,0,0,D,False,0,0,0
576,1996-97,3/11/1996,Logrones,Extremadura,0,0,D,0,0,D,False,0,0,0
577,1996-97,3/11/1996,Sevilla,Ath Bilbao,4,2,H,2,1,H,True,6,3,3
578,1996-97,3/11/1996,Sociedad,Hercules,2,1,H,1,1,D,False,3,2,1
579,1996-97,3/11/1996,Tenerife,Celta,0,0,D,0,0,D,False,0,0,0
580,1996-97,3/11/1996,Valencia,Valladolid,2,4,A,1,2,A,True,6,3,3
581,1996-97,3/11/1996,Zaragoza,La Coruna,1,2,A,1,1,D,False,3,2,1
582,1996-97,4/11/1996,Sp Gijon,Barcelona,0,0,D,0,0,D,False,0,0,0
583,1996-97,9/11/1996,Barcelona,Ath Madrid,3,3,D,2,1,H,True,6,3,3
584,1996-97,10/11/1996,Ath Bilbao,Valencia,2,0,H,1,0,H,False,2,1,1
585,1996-97,10/11/1996,Betis,Sociedad,2,1,H,1,1,D,False,3,2,1
586,1996-97,10/11/1996,Celta,Compostela,1,2,A,1,1,D,False,3,2,1
587,1996-97,10/11/1996,Extremadura,Sevilla,0,1,A,0,1,A,False,1,1,0
588,1996-97,10/11/1996,Hercules,Zaragoza,1,1,D,0,0,D,False,2,0,2
589,1996-97,10/11/1996,La Coruna,Tenerife,0,0,D,0,0,D,False,0,0,0
590,1996-97,10/11/1996,Oviedo,Espanol,3,1,H,1,1,D,False,4,2,2
591,1996-97,10/11/1996,Real Madrid,Logrones,0,0,D,0,0,D,True,0,0,0
592,1996-97,10/11/1996,Vallecano,Santander,0,0,D,0,0,D,False,0,0,0
593,1996-97,11/11/1996,Valladolid,Sp Gijon,1,0,H,0,0,D,False,1,0,1
594,1996-97,16/11/1996,Ath Madrid,Espanol,2,1,H,0,0,D,True,3,0,3
595,1996-97,16/11/1996,Compostela,La Coruna,0,0,D,0,0,D,False,0,0,0
596,1996-97,16/11/1996,Tenerife,Hercules,3,1,H,0,0,D,False,4,0,4
597,1996-97,16/11/1996,Valencia,Extremadura,0,0,D,0,0,D,True,0,0,0
598,1996-97,17/11/1996,Logrones,Celta,0,3,A,0,0,D,False,3,0,3
599,1996-97,17/11/1996,Santander,Oviedo,1,0,H,0,0,D,False,1,0,1
600,1996-97,17/11/1996,Sevilla,Real Madrid,1,3,A,0,2,A,True,4,2,2
601,1996-97,17/11/1996,Sociedad,Vallecano,3,1,H,2,1,H,False,4,3,1
602,1996-97,17/11/1996,Sp Gijon,Ath Bilbao,2,4,A,1,1,D,False,6,2,4
603,1996-97,17/11/1996,Zaragoza,Betis,2,2,D,1,0,H,False,4,1,3
604,1996-97,18/11/1996,Barcelona,Valladolid,6,1,H,3,0,H,True,7,3,4
605,1996-97,23/11/1996,Ath Bilbao,Barcelona,2,1,H,0,1,A,False,3,1,2
606,1996-97,23/11/1996,Extremadura,Sp Gijon,1,2,A,0,0,D,False,3,0,3
607,1996-97,24/11/1996,Betis,Tenerife,3,1,H,0,1,A,False,4,1,3
608,1996-97,24/11/1996,Celta,Sevilla,4,2,H,2,0,H,False,6,2,4
609,1996-97,24/11/1996,Espanol,Santander,0,0,D,0,0,D,False,0,0,0
610,1996-97,24/11/1996,Hercules,Compostela,1,0,H,0,0,D,False,1,0,1
611,1996-97,24/11/1996,La Coruna,Logrones,4,1,H,2,1,H,False,5,3,2
612,1996-97,24/11/1996,Oviedo,Sociedad,0,0,D,0,0,D,False,0,0,0
613,1996-97,24/11/1996,Real Madrid,Valencia,4,2,H,2,1,H,True,6,3,3
614,1996-97,24/11/1996,Vallecano,Zaragoza,1,1,D,1,0,H,False,2,1,1
615,1996-97,25/11/1996,Valladolid,Ath Madrid,0,3,A,0,1,A,False,3,1,2
616,1996-97,30/11/1996,Ath Madrid,Santander,1,0,H,1,0,H,True,1,1,0
617,1996-97,30/11/1996,Sp Gijon,Real Madrid,0,1,A,0,1,A,False,1,1,0
618,1996-97,30/11/1996,Tenerife,Vallecano,1,2,A,0,0,D,False,3,0,3
619,1996-97,30/11/1996,Valencia,Celta,2,0,H,1,0,H,True,2,1,1
620,1996-97,1/12/1996,Compostela,Betis,0,2,A,0,1,A,False,2,1,1
621,1996-97,1/12/1996,Logrones,Hercules,3,2,H,2,2,D,False,5,4,1
622,1996-97,1/12/1996,Sevilla,La Coruna,0,1,A,0,0,D,True,1,0,1
623,1996-97,1/12/1996,Sociedad,Espanol,1,0,H,1,0,H,False,1,1,0
624,1996-97,1/12/1996,Valladolid,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
625,1996-97,1/12/1996,Zaragoza,Oviedo,1,0,H,1,0,H,False,1,1,0
626,1996-97,2/12/1996,Barcelona,Extremadura,3,0,H,3,0,H,True,3,3,0
627,1996-97,7/12/1996,Real Madrid,Barcelona,2,0,H,1,0,H,True,2,1,1
628,1996-97,8/12/1996,Ath Bilbao,Ath Madrid,1,1,D,0,1,A,False,2,1,1
629,1996-97,8/12/1996,Betis,Logrones,5,1,H,2,0,H,False,6,2,4
630,1996-97,8/12/1996,Celta,Sp Gijon,2,1,H,1,1,D,False,3,2,1
631,1996-97,8/12/1996,Espanol,Zaragoza,3,0,H,2,0,H,False,3,2,1
632,1996-97,8/12/1996,Extremadura,Valladolid,1,1,D,1,1,D,False,2,2,0
633,1996-97,8/12/1996,La Coruna,Valencia,1,0,H,1,0,H,False,1,1,0
634,1996-97,8/12/1996,Oviedo,Tenerife,1,3,A,1,2,A,False,4,3,1
635,1996-97,8/12/1996,Santander,Sociedad,1,2,A,1,2,A,False,3,3,0
636,1996-97,8/12/1996,Vallecano,Compostela,0,1,A,0,0,D,False,1,0,1
637,1996-97,9/12/1996,Hercules,Sevilla,3,0,H,0,0,D,False,3,0,3
638,1996-97,21/12/1996,Valladolid,Real Madrid,1,1,D,0,1,A,False,2,1,1
639,1996-97,22/12/1996,Ath Bilbao,Extremadura,0,0,D,0,0,D,False,0,0,0
640,1996-97,22/12/1996,Ath Madrid,Sociedad,2,2,D,1,2,A,True,4,3,1
641,1996-97,22/12/1996,Barcelona,Celta,1,0,H,1,0,H,True,1,1,0
642,1996-97,22/12/1996,Compostela,Oviedo,0,2,A,0,2,A,False,2,2,0
643,1996-97,22/12/1996,Logrones,Vallecano,0,2,A,0,1,A,False,2,1,1
644,1996-97,22/12/1996,Sevilla,Betis,0,3,A,0,1,A,True,3,1,2
645,1996-97,22/12/1996,Sp Gijon,La Coruna,1,1,D,1,1,D,False,2,2,0
646,1996-97,22/12/1996,Tenerife,Espanol,5,1,H,2,0,H,False,6,2,4
647,1996-97,22/12/1996,Zaragoza,Santander,0,2,A,0,1,A,False,2,1,1
648,1996-97,23/12/1996,Valencia,Hercules,3,0,H,2,0,H,True,3,2,1
649,1996-97,4/1/1997,Celta,Valladolid,0,2,A,0,0,D,False,2,0,2
650,1996-97,4/1/1997,La Coruna,Barcelona,0,1,A,0,0,D,False,1,0,1
651,1996-97,5/1/1997,Espanol,Compostela,0,2,A,0,0,D,False,2,0,2
652,1996-97,5/1/1997,Extremadura,Ath Madrid,2,4,A,0,1,A,False,6,1,5
653,1996-97,5/1/1997,Hercules,Sp Gijon,1,1,D,1,1,D,False,2,2,0
654,1996-97,5/1/1997,Oviedo,Logrones,2,1,H,1,0,H,False,3,1,2
655,1996-97,5/1/1997,Real Madrid,Ath Bilbao,1,0,H,0,0,D,True,1,0,1
656,1996-97,5/1/1997,Santander,Tenerife,1,2,A,0,2,A,False,3,2,1
657,1996-97,5/1/1997,Sociedad,Zaragoza,1,0,H,0,0,D,False,1,0,1
658,1996-97,6/1/1997,Betis,Valencia,1,1,D,1,1,D,False,2,2,0
659,1996-97,11/1/1997,Tenerife,Sociedad,0,1,A,0,0,D,False,1,0,1
660,1996-97,12/1/1997,Ath Bilbao,Celta,2,2,D,1,0,H,False,4,1,3
661,1996-97,12/1/1997,Ath Madrid,Zaragoza,5,1,H,3,0,H,True,6,3,3
662,1996-97,12/1/1997,Compostela,Santander,1,1,D,1,0,H,False,2,1,1
663,1996-97,12/1/1997,Extremadura,Real Madrid,0,0,D,0,0,D,False,0,0,0
664,1996-97,12/1/1997,Logrones,Espanol,1,0,H,0,0,D,False,1,0,1
665,1996-97,12/1/1997,Sevilla,Oviedo,2,1,H,1,1,D,True,3,2,1
666,1996-97,12/1/1997,Valencia,Vallecano,1,0,H,0,0,D,True,1,0,1
667,1996-97,12/1/1997,Valladolid,La Coruna,1,1,D,1,1,D,False,2,2,0
668,1996-97,13/01/1997,Barcelona,Hercules,2,3,A,2,2,D,True,5,4,1
669,1996-97,18/01/1997,Ath Madrid,Real Madrid,1,4,A,1,0,H,True,5,1,4
670,1996-97,19/01/1997,Betis,Barcelona,2,4,A,2,1,H,False,6,3,3
671,1996-97,19/01/1997,Celta,Extremadura,0,1,A,0,1,A,False,1,1,0
672,1996-97,19/01/1997,Hercules,Valladolid,1,0,H,1,0,H,False,1,1,0
673,1996-97,19/01/1997,La Coruna,Ath Bilbao,2,2,D,2,1,H,False,4,3,1
674,1996-97,19/01/1997,Oviedo,Valencia,3,0,H,1,0,H,False,3,1,2
675,1996-97,19/01/1997,Santander,Logrones,2,1,H,1,0,H,False,3,1,2
676,1996-97,19/01/1997,Sociedad,Compostela,4,1,H,2,0,H,False,5,2,3
677,1996-97,19/01/1997,Vallecano,Sp Gijon,0,1,A,0,0,D,False,1,0,1
678,1996-97,19/01/1997,Zaragoza,Tenerife,1,1,D,0,0,D,False,2,0,2
679,1996-97,20/01/1997,Espanol,Sevilla,1,0,H,0,0,D,False,1,0,1
680,1996-97,25/01/1997,Extremadura,La Coruna,1,0,H,0,0,D,False,1,0,1
681,1996-97,25/01/1997,Valencia,Espanol,1,1,D,0,0,D,True,2,0,2
682,1996-97,26/01/1997,Ath Bilbao,Hercules,5,0,H,2,0,H,False,5,2,3
683,1996-97,26/01/1997,Barcelona,Vallecano,6,0,H,5,0,H,True,6,5,1
684,1996-97,26/01/1997,Compostela,Zaragoza,2,1,H,0,0,D,False,3,0,3
685,1996-97,26/01/1997,Logrones,Sociedad,1,0,H,0,0,D,False,1,0,1
686,1996-97,26/01/1997,Real Madrid,Celta,4,0,H,1,0,H,True,4,1,3
687,1996-97,26/01/1997,Sevilla,Santander,0,0,D,0,0,D,True,0,0,0
688,1996-97,26/01/1997,Sp Gijon,Oviedo,0,0,D,0,0,D,False,0,0,0
689,1996-97,27/01/1997,Valladolid,Betis,1,3,A,1,1,D,False,4,2,2
690,1996-97,1/2/1997,Celta,Ath Madrid,1,1,D,1,0,H,False,2,1,1
691,1996-97,2/2/1997,Ath Bilbao,Betis,0,3,A,0,2,A,False,3,2,1
692,1996-97,2/2/1997,Barcelona,Oviedo,2,2,D,0,0,D,True,4,0,4
693,1996-97,2/2/1997,Compostela,Tenerife,1,1,D,1,1,D,False,2,2,0
694,1996-97,2/2/1997,Logrones,Zaragoza,1,2,A,0,0,D,False,3,0,3
695,1996-97,2/2/1997,Real Madrid,La Coruna,3,2,H,1,1,D,True,5,2,3
696,1996-97,2/2/1997,Sevilla,Sociedad,2,3,A,1,0,H,True,5,1,4
